Precinct_Name,Split_Name,precinct_splitId,Reg_voters,Ballots,Reporting,Contest_id,Contest_title,Contest_party,Choice_id,Candidate_name,Choice_party,Candidate_Type,Absentee_votes,Early_votes,Election_Votes
26-07,,139,2075,1302,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,186,77,179
26-07,,139,2075,1302,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,9,2,3
26-07,,139,2075,1302,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,2,3,6
26-07,,139,2075,1302,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,357,140,329
26-07,,139,2075,1302,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,307,125,277
26-07,,139,2075,1302,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,239,96,239
26-07,,139,2075,1302,1,3,"US Representative, Dist 1",,7,"(R) DJOU, Charles K.",REP,C,268,100,249
26-07,,139,2075,1302,1,3,"US Representative, Dist 1",,8,"(D) HANABUSA, Colleen W.",DEM,C,276,122,265
26-07,,139,2075,1302,1,35,"State Representative, Dist 26",,73,"(R) AU, Tiffany H.Y.",REP,C,205,87,217
26-07,,139,2075,1302,1,35,"State Representative, Dist 26",,74,"(D) SAIKI, Scott K.",DEM,C,305,121,253
26-07,,139,2075,1302,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,140,57,121
26-07,,139,2075,1302,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,48,33,86
26-07,,139,2075,1302,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,30,24,48
26-07,,139,2075,1302,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,32,13,48
26-07,,139,2075,1302,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,6,1,6
26-07,,139,2075,1302,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,12,1,7
26-07,,139,2075,1302,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,38,17,32
26-07,,139,2075,1302,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,35,5,19
26-07,,139,2075,1302,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,18,18,31
26-07,,139,2075,1302,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,18,10,25
26-07,,139,2075,1302,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,5,4,3
26-07,,139,2075,1302,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,8,9,17
26-07,,139,2075,1302,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,15,10,21
26-07,,139,2075,1302,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,12,10,13
26-07,,139,2075,1302,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,179,93,175
26-07,,139,2075,1302,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,57,17,47
26-07,,139,2075,1302,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,135,56,88
26-07,,139,2075,1302,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,86,42,98
26-07,,139,2075,1302,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,7,5,24
26-07,,139,2075,1302,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,13,5,16
26-07,,139,2075,1302,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,25,13,24
26-07,,139,2075,1302,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,21,8,15
26-07,,139,2075,1302,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,35,14,51
26-07,,139,2075,1302,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,22,6,24
26-07,,139,2075,1302,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,21,18,19
26-07,,139,2075,1302,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,26,16,28
26-07,,139,2075,1302,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,19,9,37
26-07,,139,2075,1302,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,55,25,40
26-07,,139,2075,1302,1,64,"Mayor, City and County of Honolulu",,149,"CALDWELL, Kirk",,C,306,104,274
26-07,,139,2075,1302,1,64,"Mayor, City and County of Honolulu",,150,"CAYETANO, Benjamin J.",,C,239,116,237
26-07,,139,2075,1302,1,65,"Prosecuting Attorney, City and County of Honolulu",,151,"KANESHIRO, Keith M.",,C,276,95,245
26-07,,139,2075,1302,1,65,"Prosecuting Attorney, City and County of Honolulu",,152,"TAKATA, Kevin K.",,C,209,97,157
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,157,"AIONA, Sam",,C,97,46,85
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,158,"AMSTERDAM, C. Kaui Jochanan",,C,4,3,6
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,159,"BREWER, Jim",,C,12,3,16
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,160,"FUKUNAGA, Carol",,C,129,48,85
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,161,"KAPUNIAI, Ryan",,C,8,1,9
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,162,"MILLER, Steve",,C,15,7,10
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,163,"MIZUNO, May",,C,27,12,36
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,164,"NAKASATO, Kevin",,C,5,9,13
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,165,"RAHMAN, Inam Perreira",,C,11,4,7
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,166,"RUTLEDGE, Aaron A.",,C,7,3,8
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,167,"SHUBERT-KWOCK, Chu Lan",,C,24,8,14
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,168,"SMITH, Christopher Nova",,C,3,3,9
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,169,"SUAPAIA, Jason",,C,9,4,12
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,170,"VIEIRA, Bob",,C,5,1,7
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,171,"YOSHIMURA, Jon C.",,C,89,34,60
26-07,,139,2075,1302,1,68,Special Councilmember Vacancy,,172,"YOUNGQUIST, Arvid Tadao T J",,C,1,1,2
26-07,,139,2075,1302,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,258,116,270
26-07,,139,2075,1302,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,237,90,191
26-07,,139,2075,1302,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,298,110,262
26-07,,139,2075,1302,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,210,95,201
26-07,,139,2075,1302,1,88,HONOLULU: Relating to Grants in Aid   ,,214,YES,,C,266,108,267
26-07,,139,2075,1302,1,88,HONOLULU: Relating to Grants in Aid   ,,215,NO,,C,234,94,195
26-07,,139,2075,1302,1,89,HONOLULU: Relating to the Creation of Funds   ,,216,YES,,C,305,107,289
26-07,,139,2075,1302,1,89,HONOLULU: Relating to the Creation of Funds   ,,217,NO,,C,192,98,169
27-01,,140,337,236,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,23,7,17
27-01,,140,337,236,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,0,0,0
27-01,,140,337,236,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,0,0,0
27-01,,140,337,236,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,96,19,70
27-01,,140,337,236,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,79,11,55
27-01,,140,337,236,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,39,13,31
27-01,,140,337,236,1,3,"US Representative, Dist 1",,7,"(R) DJOU, Charles K.",REP,C,46,13,37
27-01,,140,337,236,1,3,"US Representative, Dist 1",,8,"(D) HANABUSA, Colleen W.",DEM,C,72,13,47
27-01,,140,337,236,1,36,"State Representative, Dist 27",,75,"(R) CHING, Corinne Wei Lan",REP,C,36,8,27
27-01,,140,337,236,1,36,"State Representative, Dist 27",,76,"(D) OHNO, Takashi",DEM,C,81,17,59
27-01,,140,337,236,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,23,6,30
27-01,,140,337,236,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,14,7,19
27-01,,140,337,236,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,6,3,6
27-01,,140,337,236,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,7,4,18
27-01,,140,337,236,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,1,1,2
27-01,,140,337,236,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,2,0,0
27-01,,140,337,236,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,3,4,4
27-01,,140,337,236,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,9,1,9
27-01,,140,337,236,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,6,0,5
27-01,,140,337,236,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,0,1,3
27-01,,140,337,236,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,1,1,0
27-01,,140,337,236,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,2,3,2
27-01,,140,337,236,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,4,1,5
27-01,,140,337,236,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,3,0,4
27-01,,140,337,236,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,37,17,51
27-01,,140,337,236,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,7,1,8
27-01,,140,337,236,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,31,8,23
27-01,,140,337,236,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,21,6,22
27-01,,140,337,236,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,1,3,2
27-01,,140,337,236,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,1,2,1
27-01,,140,337,236,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,5,0,6
27-01,,140,337,236,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,0,1,3
27-01,,140,337,236,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,8,4,10
27-01,,140,337,236,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,0,1,5
27-01,,140,337,236,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,6,3,7
27-01,,140,337,236,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,8,1,9
27-01,,140,337,236,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,4,2,10
27-01,,140,337,236,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,12,3,9
27-01,,140,337,236,1,64,"Mayor, City and County of Honolulu",,149,"CALDWELL, Kirk",,C,76,13,53
27-01,,140,337,236,1,64,"Mayor, City and County of Honolulu",,150,"CAYETANO, Benjamin J.",,C,45,13,36
27-01,,140,337,236,1,65,"Prosecuting Attorney, City and County of Honolulu",,151,"KANESHIRO, Keith M.",,C,68,14,49
27-01,,140,337,236,1,65,"Prosecuting Attorney, City and County of Honolulu",,152,"TAKATA, Kevin K.",,C,45,12,36
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,157,"AIONA, Sam",,C,19,3,18
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,158,"AMSTERDAM, C. Kaui Jochanan",,C,0,1,1
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,159,"BREWER, Jim",,C,1,1,2
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,160,"FUKUNAGA, Carol",,C,40,6,21
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,161,"KAPUNIAI, Ryan",,C,1,0,0
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,162,"MILLER, Steve",,C,1,1,1
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,163,"MIZUNO, May",,C,3,3,8
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,164,"NAKASATO, Kevin",,C,4,1,3
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,165,"RAHMAN, Inam Perreira",,C,0,0,3
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,166,"RUTLEDGE, Aaron A.",,C,1,1,1
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,167,"SHUBERT-KWOCK, Chu Lan",,C,5,1,4
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,168,"SMITH, Christopher Nova",,C,0,0,1
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,169,"SUAPAIA, Jason",,C,0,0,0
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,170,"VIEIRA, Bob",,C,1,0,0
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,171,"YOSHIMURA, Jon C.",,C,27,6,19
27-01,,140,337,236,1,68,Special Councilmember Vacancy,,172,"YOUNGQUIST, Arvid Tadao T J",,C,1,1,1
27-01,,140,337,236,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,53,14,47
27-01,,140,337,236,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,55,9,37
27-01,,140,337,236,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,65,14,44
27-01,,140,337,236,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,46,10,41
27-01,,140,337,236,1,88,HONOLULU: Relating to Grants in Aid   ,,214,YES,,C,52,10,47
27-01,,140,337,236,1,88,HONOLULU: Relating to Grants in Aid   ,,215,NO,,C,56,14,37
27-01,,140,337,236,1,89,HONOLULU: Relating to the Creation of Funds   ,,216,YES,,C,66,11,49
27-01,,140,337,236,1,89,HONOLULU: Relating to the Creation of Funds   ,,217,NO,,C,40,13,35
27-02,,141,3542,2048,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,222,30,252
27-02,,141,3542,2048,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,7,1,5
27-02,,141,3542,2048,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,1,1,11
27-02,,141,3542,2048,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,658,106,744
27-02,,141,3542,2048,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,537,86,608
27-02,,141,3542,2048,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,342,52,382
27-02,,141,3542,2048,1,3,"US Representative, Dist 1",,7,"(R) DJOU, Charles K.",REP,C,382,54,406
27-02,,141,3542,2048,1,3,"US Representative, Dist 1",,8,"(D) HANABUSA, Colleen W.",DEM,C,486,84,577
27-02,,141,3542,2048,1,36,"State Representative, Dist 27",,75,"(R) CHING, Corinne Wei Lan",REP,C,407,76,452
27-02,,141,3542,2048,1,36,"State Representative, Dist 27",,76,"(D) OHNO, Takashi",DEM,C,453,57,511
27-02,,141,3542,2048,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,244,54,322
27-02,,141,3542,2048,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,119,26,190
27-02,,141,3542,2048,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,92,13,161
27-02,,141,3542,2048,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,108,30,182
27-02,,141,3542,2048,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,9,0,20
27-02,,141,3542,2048,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,18,6,18
27-02,,141,3542,2048,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,27,9,49
27-02,,141,3542,2048,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,59,7,55
27-02,,141,3542,2048,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,39,7,71
27-02,,141,3542,2048,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,25,5,38
27-02,,141,3542,2048,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,11,1,7
27-02,,141,3542,2048,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,29,5,44
27-02,,141,3542,2048,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,27,5,31
27-02,,141,3542,2048,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,60,12,78
27-02,,141,3542,2048,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,376,70,493
27-02,,141,3542,2048,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,63,5,117
27-02,,141,3542,2048,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,242,50,239
27-02,,141,3542,2048,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,165,28,202
27-02,,141,3542,2048,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,25,4,50
27-02,,141,3542,2048,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,32,4,44
27-02,,141,3542,2048,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,42,13,60
27-02,,141,3542,2048,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,26,9,76
27-02,,141,3542,2048,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,78,10,101
27-02,,141,3542,2048,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,34,3,42
27-02,,141,3542,2048,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,68,10,81
27-02,,141,3542,2048,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,63,13,73
27-02,,141,3542,2048,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,51,15,85
27-02,,141,3542,2048,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,88,26,134
27-02,,141,3542,2048,1,64,"Mayor, City and County of Honolulu",,149,"CALDWELL, Kirk",,C,428,72,493
27-02,,141,3542,2048,1,64,"Mayor, City and County of Honolulu",,150,"CAYETANO, Benjamin J.",,C,445,63,496
27-02,,141,3542,2048,1,65,"Prosecuting Attorney, City and County of Honolulu",,151,"KANESHIRO, Keith M.",,C,483,82,602
27-02,,141,3542,2048,1,65,"Prosecuting Attorney, City and County of Honolulu",,152,"TAKATA, Kevin K.",,C,314,50,297
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,157,"AIONA, Sam",,C,119,25,161
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,158,"AMSTERDAM, C. Kaui Jochanan",,C,2,1,1
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,159,"BREWER, Jim",,C,7,0,11
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,160,"FUKUNAGA, Carol",,C,137,29,96
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,161,"KAPUNIAI, Ryan",,C,5,4,5
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,162,"MILLER, Steve",,C,7,0,4
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,163,"MIZUNO, May",,C,80,15,108
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,164,"NAKASATO, Kevin",,C,16,0,15
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,165,"RAHMAN, Inam Perreira",,C,14,3,18
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,166,"RUTLEDGE, Aaron A.",,C,8,5,18
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,167,"SHUBERT-KWOCK, Chu Lan",,C,47,3,21
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,168,"SMITH, Christopher Nova",,C,1,2,6
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,169,"SUAPAIA, Jason",,C,2,1,19
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,170,"VIEIRA, Bob",,C,7,1,7
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,171,"YOSHIMURA, Jon C.",,C,144,24,131
27-02,,141,3542,2048,1,68,Special Councilmember Vacancy,,172,"YOUNGQUIST, Arvid Tadao T J",,C,6,1,4
27-02,,141,3542,2048,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,441,70,556
27-02,,141,3542,2048,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,314,55,311
27-02,,141,3542,2048,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,438,76,465
27-02,,141,3542,2048,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,318,47,398
27-02,,141,3542,2048,1,88,HONOLULU: Relating to Grants in Aid   ,,214,YES,,C,448,79,578
27-02,,141,3542,2048,1,88,HONOLULU: Relating to Grants in Aid   ,,215,NO,,C,300,47,286
27-02,,141,3542,2048,1,89,HONOLULU: Relating to the Creation of Funds   ,,216,YES,,C,472,77,558
27-02,,141,3542,2048,1,89,HONOLULU: Relating to the Creation of Funds   ,,217,NO,,C,285,47,309
27-03,,142,6429,4571,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,503,95,526
27-03,,142,6429,4571,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,7,1,15
27-03,,142,6429,4571,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,13,5,26
27-03,,142,6429,4571,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,1494,287,1568
27-03,,142,6429,4571,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,1252,249,1301
27-03,,142,6429,4571,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,744,137,802
27-03,,142,6429,4571,1,3,"US Representative, Dist 1",,7,"(R) DJOU, Charles K.",REP,C,857,151,922
27-03,,142,6429,4571,1,3,"US Representative, Dist 1",,8,"(D) HANABUSA, Colleen W.",DEM,C,1129,232,1174
27-03,,142,6429,4571,1,36,"State Representative, Dist 27",,75,"(R) CHING, Corinne Wei Lan",REP,C,836,168,885
27-03,,142,6429,4571,1,36,"State Representative, Dist 27",,76,"(D) OHNO, Takashi",DEM,C,1133,209,1191
27-03,,142,6429,4571,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,470,106,568
27-03,,142,6429,4571,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,189,69,350
27-03,,142,6429,4571,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,99,31,192
27-03,,142,6429,4571,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,178,44,333
27-03,,142,6429,4571,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,14,3,30
27-03,,142,6429,4571,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,18,10,31
27-03,,142,6429,4571,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,57,28,85
27-03,,142,6429,4571,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,162,43,145
27-03,,142,6429,4571,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,70,19,120
27-03,,142,6429,4571,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,49,12,57
27-03,,142,6429,4571,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,15,0,7
27-03,,142,6429,4571,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,23,9,43
27-03,,142,6429,4571,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,57,11,60
27-03,,142,6429,4571,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,48,11,105
27-03,,142,6429,4571,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,615,165,902
27-03,,142,6429,4571,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,122,27,188
27-03,,142,6429,4571,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,539,91,498
27-03,,142,6429,4571,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,339,89,472
27-03,,142,6429,4571,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,23,6,33
27-03,,142,6429,4571,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,27,13,67
27-03,,142,6429,4571,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,109,33,142
27-03,,142,6429,4571,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,52,8,63
27-03,,142,6429,4571,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,124,35,199
27-03,,142,6429,4571,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,55,13,67
27-03,,142,6429,4571,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,87,21,109
27-03,,142,6429,4571,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,115,35,147
27-03,,142,6429,4571,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,90,25,171
27-03,,142,6429,4571,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,165,53,227
27-03,,142,6429,4571,1,64,"Mayor, City and County of Honolulu",,149,"CALDWELL, Kirk",,C,1052,183,1065
27-03,,142,6429,4571,1,64,"Mayor, City and County of Honolulu",,150,"CAYETANO, Benjamin J.",,C,967,201,1037
27-03,,142,6429,4571,1,65,"Prosecuting Attorney, City and County of Honolulu",,151,"KANESHIRO, Keith M.",,C,1088,191,1096
27-03,,142,6429,4571,1,65,"Prosecuting Attorney, City and County of Honolulu",,152,"TAKATA, Kevin K.",,C,760,171,800
27-03,,142,6429,4571,1,68,Special Councilmember Vacancy,,157,"AIONA, Sam",,C,361,85,473
27-03,,142,6429,4571,1,68,Special Councilmember Vacancy,,158,"AMSTERDAM, C. Kaui Jochanan",,C,5,2,9
27-03,,142,6429,4571,1,68,Special Councilmember Vacancy,,159,"BREWER, Jim",,C,21,4,34
27-03,,142,6429,4571,1,68,Special Councilmember Vacancy,,160,"FUKUNAGA, Carol",,C,629,106,472
27-03,,142,6429,4571,1,68,Special Councilmember Vacancy,,161,"KAPUNIAI, Ryan",,C,8,2,10
27-03,,142,6429,4571,1,68,Special Councilmember Vacancy,,162,"MILLER, Steve",,C,24,5,18
