Ward Precinct Code,Ward Precinct,Race Code,Race,Candidate Code,Candidate,Count
1002,"Ward 10, Precinct 2",10,SENATOR in CONGRESS,999996,Total,2056
1002,"Ward 10, Precinct 2",25,REP in CONGRESS 5th Dist,10,EDWARD J MARKEY,1780
1002,"Ward 10, Precinct 2",25,REP in CONGRESS 5th Dist,15,TOM TIERNEY,176
1002,"Ward 10, Precinct 2",25,REP in CONGRESS 5th Dist,20,Write-in,3
1002,"Ward 10, Precinct 2",25,REP in CONGRESS 5th Dist,999995,Blank,97
1002,"Ward 10, Precinct 2",25,REP in CONGRESS 5th Dist,999996,Total,2056
1002,"Ward 10, Precinct 2",30,COUNCILLOR,10,TERRENCE W KENNEDY,1528
1002,"Ward 10, Precinct 2",30,COUNCILLOR,40,Write-in,17
1002,"Ward 10, Precinct 2",30,COUNCILLOR,999995,Blank,511
1002,"Ward 10, Precinct 2",30,COUNCILLOR,999996,Total,2056
1002,"Ward 10, Precinct 2",52,SEN/GEN CT 2nd Middle,10,PATRICIA D JEHLEN,1574
1002,"Ward 10, Precinct 2",52,SEN/GEN CT 2nd Middle,20,Write-in,16
1002,"Ward 10, Precinct 2",52,SEN/GEN CT 2nd Middle,999995,Blank,466
1002,"Ward 10, Precinct 2",52,SEN/GEN CT 2nd Middle,999996,Total,2056
1002,"Ward 10, Precinct 2",65,REP/GEN CT 25th Middle,10,MARJORIE C DECKER,1657
1002,"Ward 10, Precinct 2",65,REP/GEN CT 25th Middle,40,WI - Alice Wolf,0
1002,"Ward 10, Precinct 2",65,REP/GEN CT 25th Middle,50,Write-in,19
1002,"Ward 10, Precinct 2",65,REP/GEN CT 25th Middle,999995,Blank,380
1002,"Ward 10, Precinct 2",65,REP/GEN CT 25th Middle,999996,Total,2056
1002,"Ward 10, Precinct 2",80,CLERK of COURTS,10,MICHAEL A SULLIVAN,1553
1002,"Ward 10, Precinct 2",80,CLERK of COURTS,20,Write-in,10
1002,"Ward 10, Precinct 2",80,CLERK of COURTS,999995,Blank,493
1002,"Ward 10, Precinct 2",80,CLERK of COURTS,999996,Total,2056
1002,"Ward 10, Precinct 2",90,REGISTER of DEEDS,40,MARIA C CURTATONE,1503
1002,"Ward 10, Precinct 2",90,REGISTER of DEEDS,70,WI - MaryAnn Heuston,0
1002,"Ward 10, Precinct 2",90,REGISTER of DEEDS,80,Write-in,10
1002,"Ward 10, Precinct 2",90,REGISTER of DEEDS,999995,Blank,543
1002,"Ward 10, Precinct 2",90,REGISTER of DEEDS,999996,Total,2056
1002,"Ward 10, Precinct 2",100,SHERIFF,10,PETER J KOUTOUJIAN,1431
1002,"Ward 10, Precinct 2",100,SHERIFF,15,ERNESTO M PETRONE,167
1002,"Ward 10, Precinct 2",100,SHERIFF,19,WI - James Williamson,1
1002,"Ward 10, Precinct 2",100,SHERIFF,20,Write-in,2
1002,"Ward 10, Precinct 2",100,SHERIFF,999995,Blank,455
1002,"Ward 10, Precinct 2",100,SHERIFF,999996,Total,2056
1002,"Ward 10, Precinct 2",201,QUESTION 1,10,YES,1552
1002,"Ward 10, Precinct 2",201,QUESTION 1,20,NO,152
1002,"Ward 10, Precinct 2",201,QUESTION 1,999995,Blank,352
1002,"Ward 10, Precinct 2",201,QUESTION 1,999996,Total,2056
1002,"Ward 10, Precinct 2",202,QUESTION 2,10,YES,1454
1002,"Ward 10, Precinct 2",202,QUESTION 2,20,NO,481
1002,"Ward 10, Precinct 2",202,QUESTION 2,999995,Blank,121
1002,"Ward 10, Precinct 2",202,QUESTION 2,999996,Total,2056
1002,"Ward 10, Precinct 2",203,QUESTION 3,10,YES,1578
1002,"Ward 10, Precinct 2",203,QUESTION 3,20,NO,362
1002,"Ward 10, Precinct 2",203,QUESTION 3,999995,Blank,116
1002,"Ward 10, Precinct 2",203,QUESTION 3,999996,Total,2056
1002,"Ward 10, Precinct 2",204,QUESTION 4,10,YES,1377
1002,"Ward 10, Precinct 2",204,QUESTION 4,20,NO,301
1002,"Ward 10, Precinct 2",204,QUESTION 4,999995,Blank,378
1002,"Ward 10, Precinct 2",204,QUESTION 4,999996,Total,2056
1002,"Ward 10, Precinct 2",210,QUESTION 5 MJ (2ND MIDD),10,YES,1342
1002,"Ward 10, Precinct 2",210,QUESTION 5 MJ (2ND MIDD),20,NO,378
1002,"Ward 10, Precinct 2",210,QUESTION 5 MJ (2ND MIDD),999995,Blank,336
1002,"Ward 10, Precinct 2",210,QUESTION 5 MJ (2ND MIDD),999996,Total,2056
1002,"Ward 10, Precinct 2",260,QUESTION 6 CORP (25TH),10,YES,1548
1002,"Ward 10, Precinct 2",260,QUESTION 6 CORP (25TH),20,NO,192
1002,"Ward 10, Precinct 2",260,QUESTION 6 CORP (25TH),999995,Blank,316
1002,"Ward 10, Precinct 2",260,QUESTION 6 CORP (25TH),999996,Total,2056
1003,"Ward 10, Precinct 3",5,PRESIDENT/VICE PRESIDENT,10,JOHNSON & GRAY,14
1003,"Ward 10, Precinct 3",5,PRESIDENT/VICE PRESIDENT,20,OBAMA & BIDEN,1465
1003,"Ward 10, Precinct 3",5,PRESIDENT/VICE PRESIDENT,30,ROMNEY & RYAN,145
1003,"Ward 10, Precinct 3",5,PRESIDENT/VICE PRESIDENT,40,STEIN & HONKALA,15
1003,"Ward 10, Precinct 3",5,PRESIDENT/VICE PRESIDENT,60,Write-in,2
1003,"Ward 10, Precinct 3",5,PRESIDENT/VICE PRESIDENT,999995,Blank,6
1003,"Ward 10, Precinct 3",5,PRESIDENT/VICE PRESIDENT,999996,Total,1647
1003,"Ward 10, Precinct 3",10,SENATOR in CONGRESS,5,SCOTT P BROWN,203
1003,"Ward 10, Precinct 3",10,SENATOR in CONGRESS,10,ELIZABETH A WARREN,1434
1003,"Ward 10, Precinct 3",10,SENATOR in CONGRESS,20,Write-in,0
1003,"Ward 10, Precinct 3",10,SENATOR in CONGRESS,999995,Blank,10
1003,"Ward 10, Precinct 3",10,SENATOR in CONGRESS,999996,Total,1647
1003,"Ward 10, Precinct 3",27,REP in CONGRESS 7th Dist,10,MICHAEL E CAPUANO,1385
1003,"Ward 10, Precinct 3",27,REP in CONGRESS 7th Dist,15,KARLA ROMERO,153
1003,"Ward 10, Precinct 3",27,REP in CONGRESS 7th Dist,20,Write-in,2
1003,"Ward 10, Precinct 3",27,REP in CONGRESS 7th Dist,999995,Blank,107
1003,"Ward 10, Precinct 3",27,REP in CONGRESS 7th Dist,999996,Total,1647
1003,"Ward 10, Precinct 3",30,COUNCILLOR,10,TERRENCE W KENNEDY,1374
1003,"Ward 10, Precinct 3",30,COUNCILLOR,40,Write-in,8
1003,"Ward 10, Precinct 3",30,COUNCILLOR,999995,Blank,265
1003,"Ward 10, Precinct 3",30,COUNCILLOR,999996,Total,1647
1003,"Ward 10, Precinct 3",52,SEN/GEN CT 2nd Middle,10,PATRICIA D JEHLEN,1362
1003,"Ward 10, Precinct 3",52,SEN/GEN CT 2nd Middle,20,Write-in,7
1003,"Ward 10, Precinct 3",52,SEN/GEN CT 2nd Middle,999995,Blank,278
1003,"Ward 10, Precinct 3",52,SEN/GEN CT 2nd Middle,999996,Total,1647
1003,"Ward 10, Precinct 3",69,REP/GEN CT 29th Middle,10,JONATHAN HECHT,1358
1003,"Ward 10, Precinct 3",69,REP/GEN CT 29th Middle,20,Write-in,9
1003,"Ward 10, Precinct 3",69,REP/GEN CT 29th Middle,999995,Blank,280
1003,"Ward 10, Precinct 3",69,REP/GEN CT 29th Middle,999996,Total,1647
1003,"Ward 10, Precinct 3",80,CLERK of COURTS,10,MICHAEL A SULLIVAN,1334
1003,"Ward 10, Precinct 3",80,CLERK of COURTS,20,Write-in,9
1003,"Ward 10, Precinct 3",80,CLERK of COURTS,999995,Blank,304
1003,"Ward 10, Precinct 3",80,CLERK of COURTS,999996,Total,1647
1003,"Ward 10, Precinct 3",90,REGISTER of DEEDS,40,MARIA C CURTATONE,1277
1003,"Ward 10, Precinct 3",90,REGISTER of DEEDS,70,WI - MaryAnn Heuston,0
1003,"Ward 10, Precinct 3",90,REGISTER of DEEDS,80,Write-in,8
1003,"Ward 10, Precinct 3",90,REGISTER of DEEDS,999995,Blank,362
1003,"Ward 10, Precinct 3",90,REGISTER of DEEDS,999996,Total,1647
1003,"Ward 10, Precinct 3",100,SHERIFF,10,PETER J KOUTOUJIAN,1227
1003,"Ward 10, Precinct 3",100,SHERIFF,15,ERNESTO M PETRONE,113
1003,"Ward 10, Precinct 3",100,SHERIFF,19,WI - James Williamson,1
1003,"Ward 10, Precinct 3",100,SHERIFF,20,Write-in,10
1003,"Ward 10, Precinct 3",100,SHERIFF,999995,Blank,296
1003,"Ward 10, Precinct 3",100,SHERIFF,999996,Total,1647
1003,"Ward 10, Precinct 3",201,QUESTION 1,10,YES,1102
1003,"Ward 10, Precinct 3",201,QUESTION 1,20,NO,196
1003,"Ward 10, Precinct 3",201,QUESTION 1,999995,Blank,349
1003,"Ward 10, Precinct 3",201,QUESTION 1,999996,Total,1647
1003,"Ward 10, Precinct 3",202,QUESTION 2,10,YES,871
1003,"Ward 10, Precinct 3",202,QUESTION 2,20,NO,590
1003,"Ward 10, Precinct 3",202,QUESTION 2,999995,Blank,186
1003,"Ward 10, Precinct 3",202,QUESTION 2,999996,Total,1647
1003,"Ward 10, Precinct 3",203,QUESTION 3,10,YES,1091
1003,"Ward 10, Precinct 3",203,QUESTION 3,20,NO,360
1003,"Ward 10, Precinct 3",203,QUESTION 3,999995,Blank,196
1003,"Ward 10, Precinct 3",203,QUESTION 3,999996,Total,1647
1003,"Ward 10, Precinct 3",204,QUESTION 4,10,YES,1069
1003,"Ward 10, Precinct 3",204,QUESTION 4,20,NO,221
1003,"Ward 10, Precinct 3",204,QUESTION 4,999995,Blank,357
1003,"Ward 10, Precinct 3",204,QUESTION 4,999996,Total,1647
1003,"Ward 10, Precinct 3",210,QUESTION 5 MJ (2ND MIDD),10,YES,979
1003,"Ward 10, Precinct 3",210,QUESTION 5 MJ (2ND MIDD),20,NO,344
1003,"Ward 10, Precinct 3",210,QUESTION 5 MJ (2ND MIDD),999995,Blank,324
1003,"Ward 10, Precinct 3",210,QUESTION 5 MJ (2ND MIDD),999996,Total,1647
1003,"Ward 10, Precinct 3",280,QUESTION 6 CORP (29TH),10,YES,1059
1003,"Ward 10, Precinct 3",280,QUESTION 6 CORP (29TH),20,NO,239
1003,"Ward 10, Precinct 3",280,QUESTION 6 CORP (29TH),999995,Blank,349
1003,"Ward 10, Precinct 3",280,QUESTION 6 CORP (29TH),999996,Total,1647
1003,"Ward 10, Precinct 3",300,QUESTION 7 DOM (29TH),10,YES,1054
1003,"Ward 10, Precinct 3",300,QUESTION 7 DOM (29TH),20,NO,226
1003,"Ward 10, Precinct 3",300,QUESTION 7 DOM (29TH),999995,Blank,367
1003,"Ward 10, Precinct 3",300,QUESTION 7 DOM (29TH),999996,Total,1647
1101,"Ward 11, Precinct 1",5,PRESIDENT/VICE PRESIDENT,10,JOHNSON & GRAY,8
1101,"Ward 11, Precinct 1",5,PRESIDENT/VICE PRESIDENT,20,OBAMA & BIDEN,1228
1101,"Ward 11, Precinct 1",5,PRESIDENT/VICE PRESIDENT,30,ROMNEY & RYAN,89
1101,"Ward 11, Precinct 1",5,PRESIDENT/VICE PRESIDENT,40,STEIN & HONKALA,8
1101,"Ward 11, Precinct 1",5,PRESIDENT/VICE PRESIDENT,60,Write-in,0
1101,"Ward 11, Precinct 1",5,PRESIDENT/VICE PRESIDENT,999995,Blank,2
1101,"Ward 11, Precinct 1",5,PRESIDENT/VICE PRESIDENT,999996,Total,1335
1101,"Ward 11, Precinct 1",10,SENATOR in CONGRESS,5,SCOTT P BROWN,129
1101,"Ward 11, Precinct 1",10,SENATOR in CONGRESS,10,ELIZABETH A WARREN,1191
1101,"Ward 11, Precinct 1",10,SENATOR in CONGRESS,20,Write-in,3
1101,"Ward 11, Precinct 1",10,SENATOR in CONGRESS,999995,Blank,12
1101,"Ward 11, Precinct 1",10,SENATOR in CONGRESS,999996,Total,1335
1101,"Ward 11, Precinct 1",27,REP in CONGRESS 7th Dist,10,MICHAEL E CAPUANO,1106
1101,"Ward 11, Precinct 1",27,REP in CONGRESS 7th Dist,15,KARLA ROMERO,100
1101,"Ward 11, Precinct 1",27,REP in CONGRESS 7th Dist,20,Write-in,7
1101,"Ward 11, Precinct 1",27,REP in CONGRESS 7th Dist,999995,Blank,122
1101,"Ward 11, Precinct 1",27,REP in CONGRESS 7th Dist,999996,Total,1335
1101,"Ward 11, Precinct 1",30,COUNCILLOR,10,TERRENCE W KENNEDY,1122
1101,"Ward 11, Precinct 1",30,COUNCILLOR,40,Write-in,16
1101,"Ward 11, Precinct 1",30,COUNCILLOR,999995,Blank,197
1101,"Ward 11, Precinct 1",30,COUNCILLOR,999996,Total,1335
1101,"Ward 11, Precinct 1",52,SEN/GEN CT 2nd Middle,10,PATRICIA D JEHLEN,1090
1101,"Ward 11, Precinct 1",52,SEN/GEN CT 2nd Middle,20,Write-in,18
1101,"Ward 11, Precinct 1",52,SEN/GEN CT 2nd Middle,999995,Blank,227
1101,"Ward 11, Precinct 1",52,SEN/GEN CT 2nd Middle,999996,Total,1335
1101,"Ward 11, Precinct 1",64,REP/GEN CT 24th Middle,10,TOMMASINA ANNE OLSON,76
1101,"Ward 11, Precinct 1",64,REP/GEN CT 24th Middle,20,DAVID M ROGERS,1043
1101,"Ward 11, Precinct 1",64,REP/GEN CT 24th Middle,30,JAMES F GAMMILL,89
1101,"Ward 11, Precinct 1",64,REP/GEN CT 24th Middle,50,Write-in,5
1101,"Ward 11, Precinct 1",64,REP/GEN CT 24th Middle,999995,Blank,122
1101,"Ward 11, Precinct 1",64,REP/GEN CT 24th Middle,999996,Total,1335
1101,"Ward 11, Precinct 1",80,CLERK of COURTS,10,MICHAEL A SULLIVAN,1077
1101,"Ward 11, Precinct 1",80,CLERK of COURTS,20,Write-in,13
1101,"Ward 11, Precinct 1",80,CLERK of COURTS,999995,Blank,245
1101,"Ward 11, Precinct 1",80,CLERK of COURTS,999996,Total,1335
1101,"Ward 11, Precinct 1",90,REGISTER of DEEDS,40,MARIA C CURTATONE,1043
1101,"Ward 11, Precinct 1",90,REGISTER of DEEDS,70,WI - MaryAnn Heuston,0
1101,"Ward 11, Precinct 1",90,REGISTER of DEEDS,80,Write-in,16
1101,"Ward 11, Precinct 1",90,REGISTER of DEEDS,999995,Blank,276
1101,"Ward 11, Precinct 1",90,REGISTER of DEEDS,999996,Total,1335
1101,"Ward 11, Precinct 1",100,SHERIFF,10,PETER J KOUTOUJIAN,976
1101,"Ward 11, Precinct 1",100,SHERIFF,15,ERNESTO M PETRONE,88
1101,"Ward 11, Precinct 1",100,SHERIFF,19,WI - James Williamson,9
1101,"Ward 11, Precinct 1",100,SHERIFF,20,Write-in,9
1101,"Ward 11, Precinct 1",100,SHERIFF,999995,Blank,253
1101,"Ward 11, Precinct 1",100,SHERIFF,999996,Total,1335
1101,"Ward 11, Precinct 1",201,QUESTION 1,10,YES,636
1101,"Ward 11, Precinct 1",201,QUESTION 1,20,NO,175
1101,"Ward 11, Precinct 1",201,QUESTION 1,999995,Blank,524
1101,"Ward 11, Precinct 1",201,QUESTION 1,999996,Total,1335
1101,"Ward 11, Precinct 1",202,QUESTION 2,10,YES,418
1101,"Ward 11, Precinct 1",202,QUESTION 2,20,NO,584
1101,"Ward 11, Precinct 1",202,QUESTION 2,999995,Blank,333
1101,"Ward 11, Precinct 1",202,QUESTION 2,999996,Total,1335
1101,"Ward 11, Precinct 1",203,QUESTION 3,10,YES,572
1101,"Ward 11, Precinct 1",203,QUESTION 3,20,NO,418
1101,"Ward 11, Precinct 1",203,QUESTION 3,999995,Blank,345
1101,"Ward 11, Precinct 1",203,QUESTION 3,999996,Total,1335
1101,"Ward 11, Precinct 1",204,QUESTION 4,10,YES,644
1101,"Ward 11, Precinct 1",204,QUESTION 4,20,NO,219
1101,"Ward 11, Precinct 1",204,QUESTION 4,999995,Blank,472
1101,"Ward 11, Precinct 1",204,QUESTION 4,999996,Total,1335
1101,"Ward 11, Precinct 1",210,QUESTION 5 MJ (2ND MIDD),10,YES,550
1101,"Ward 11, Precinct 1",210,QUESTION 5 MJ (2ND MIDD),20,NO,344
1101,"Ward 11, Precinct 1",210,QUESTION 5 MJ (2ND MIDD),999995,Blank,441
1101,"Ward 11, Precinct 1",210,QUESTION 5 MJ (2ND MIDD),999996,Total,1335
1101,"Ward 11, Precinct 1",250,QUESTION 6 CORP (24TH),10,YES,606
1101,"Ward 11, Precinct 1",250,QUESTION 6 CORP (24TH),20,NO,252
1101,"Ward 11, Precinct 1",250,QUESTION 6 CORP (24TH),999995,Blank,477
1101,"Ward 11, Precinct 1",250,QUESTION 6 CORP (24TH),999996,Total,1335
1101,"Ward 11, Precinct 1",290,QUESTION 7 DOM (24TH),10,YES,614
1101,"Ward 11, Precinct 1",290,QUESTION 7 DOM (24TH),20,NO,248
1101,"Ward 11, Precinct 1",290,QUESTION 7 DOM (24TH),999995,Blank,473
1101,"Ward 11, Precinct 1",290,QUESTION 7 DOM (24TH),999996,Total,1335
1102,"Ward 11, Precinct 2",5,PRESIDENT/VICE PRESIDENT,10,JOHNSON & GRAY,25
1102,"Ward 11, Precinct 2",5,PRESIDENT/VICE PRESIDENT,20,OBAMA & BIDEN,1800
1102,"Ward 11, Precinct 2",5,PRESIDENT/VICE PRESIDENT,30,ROMNEY & RYAN,274
1102,"Ward 11, Precinct 2",5,PRESIDENT/VICE PRESIDENT,40,STEIN & HONKALA,52
1102,"Ward 11, Precinct 2",5,PRESIDENT/VICE PRESIDENT,60,Write-in,3
1102,"Ward 11, Precinct 2",5,PRESIDENT/VICE PRESIDENT,999995,Blank,3
1102,"Ward 11, Precinct 2",5,PRESIDENT/VICE PRESIDENT,999996,Total,2157
1102,"Ward 11, Precinct 2",10,SENATOR in CONGRESS,5,SCOTT P BROWN,359
1102,"Ward 11, Precinct 2",10,SENATOR in CONGRESS,10,ELIZABETH A WARREN,1788
1102,"Ward 11, Precinct 2",10,SENATOR in CONGRESS,20,Write-in,1
1102,"Ward 11, Precinct 2",10,SENATOR in CONGRESS,999995,Blank,9
1102,"Ward 11, Precinct 2",10,SENATOR in CONGRESS,999996,Total,2157
1102,"Ward 11, Precinct 2",27,REP in CONGRESS 7th Dist,10,MICHAEL E CAPUANO,1793
1102,"Ward 11, Precinct 2",27,REP in CONGRESS 7th Dist,15,KARLA ROMERO,225
1102,"Ward 11, Precinct 2",27,REP in CONGRESS 7th Dist,20,Write-in,3
1102,"Ward 11, Precinct 2",27,REP in CONGRESS 7th Dist,999995,Blank,136
1102,"Ward 11, Precinct 2",27,REP in CONGRESS 7th Dist,999996,Total,2157
1102,"Ward 11, Precinct 2",30,COUNCILLOR,10,TERRENCE W KENNEDY,1652
1102,"Ward 11, Precinct 2",30,COUNCILLOR,40,Write-in,23
1102,"Ward 11, Precinct 2",30,COUNCILLOR,999995,Blank,482
1102,"Ward 11, Precinct 2",30,COUNCILLOR,999996,Total,2157
1102,"Ward 11, Precinct 2",52,SEN/GEN CT 2nd Middle,10,PATRICIA D JEHLEN,1694
1102,"Ward 11, Precinct 2",52,SEN/GEN CT 2nd Middle,20,Write-in,20
1102,"Ward 11, Precinct 2",52,SEN/GEN CT 2nd Middle,999995,Blank,443
1102,"Ward 11, Precinct 2",52,SEN/GEN CT 2nd Middle,999996,Total,2157
1102,"Ward 11, Precinct 2",69,REP/GEN CT 29th Middle,10,JONATHAN HECHT,1710
1102,"Ward 11, Precinct 2",69,REP/GEN CT 29th Middle,20,Write-in,19
1102,"Ward 11, Precinct 2",69,REP/GEN CT 29th Middle,999995,Blank,428
1102,"Ward 11, Precinct 2",69,REP/GEN CT 29th Middle,999996,Total,2157
1102,"Ward 11, Precinct 2",80,CLERK of COURTS,10,MICHAEL A SULLIVAN,1714
1102,"Ward 11, Precinct 2",80,CLERK of COURTS,20,Write-in,14
1102,"Ward 11, Precinct 2",80,CLERK of COURTS,999995,Blank,429
1102,"Ward 11, Precinct 2",80,CLERK of COURTS,999996,Total,2157
1102,"Ward 11, Precinct 2",90,REGISTER of DEEDS,40,MARIA C CURTATONE,1625
1102,"Ward 11, Precinct 2",90,REGISTER of DEEDS,70,WI - MaryAnn Heuston,2
1102,"Ward 11, Precinct 2",90,REGISTER of DEEDS,80,Write-in,15
1102,"Ward 11, Precinct 2",90,REGISTER of DEEDS,999995,Blank,515
1102,"Ward 11, Precinct 2",90,REGISTER of DEEDS,999996,Total,2157
1102,"Ward 11, Precinct 2",100,SHERIFF,10,PETER J KOUTOUJIAN,1531
1102,"Ward 11, Precinct 2",100,SHERIFF,15,ERNESTO M PETRONE,218
1102,"Ward 11, Precinct 2",100,SHERIFF,19,WI - James Williamson,1
1102,"Ward 11, Precinct 2",100,SHERIFF,20,Write-in,7
1102,"Ward 11, Precinct 2",100,SHERIFF,999995,Blank,400
1102,"Ward 11, Precinct 2",100,SHERIFF,999996,Total,2157
1102,"Ward 11, Precinct 2",201,QUESTION 1,10,YES,1654
1102,"Ward 11, Precinct 2",201,QUESTION 1,20,NO,192
1102,"Ward 11, Precinct 2",201,QUESTION 1,999995,Blank,311
1102,"Ward 11, Precinct 2",201,QUESTION 1,999996,Total,2157
1102,"Ward 11, Precinct 2",202,QUESTION 2,10,YES,1424
1102,"Ward 11, Precinct 2",202,QUESTION 2,20,NO,641
1102,"Ward 11, Precinct 2",202,QUESTION 2,999995,Blank,92
1102,"Ward 11, Precinct 2",202,QUESTION 2,999996,Total,2157
1102,"Ward 11, Precinct 2",203,QUESTION 3,10,YES,1642
1102,"Ward 11, Precinct 2",203,QUESTION 3,20,NO,430
1102,"Ward 11, Precinct 2",203,QUESTION 3,999995,Blank,85
1102,"Ward 11, Precinct 2",203,QUESTION 3,999996,Total,2157
1102,"Ward 11, Precinct 2",204,QUESTION 4,10,YES,1546
1102,"Ward 11, Precinct 2",204,QUESTION 4,20,NO,287
1102,"Ward 11, Precinct 2",204,QUESTION 4,999995,Blank,324
1102,"Ward 11, Precinct 2",204,QUESTION 4,999996,Total,2157
1102,"Ward 11, Precinct 2",210,QUESTION 5 MJ (2ND MIDD),10,YES,1452
1102,"Ward 11, Precinct 2",210,QUESTION 5 MJ (2ND MIDD),20,NO,399
1102,"Ward 11, Precinct 2",210,QUESTION 5 MJ (2ND MIDD),999995,Blank,306
1102,"Ward 11, Precinct 2",210,QUESTION 5 MJ (2ND MIDD),999996,Total,2157
1102,"Ward 11, Precinct 2",280,QUESTION 6 CORP (29TH),10,YES,1616
1102,"Ward 11, Precinct 2",280,QUESTION 6 CORP (29TH),20,NO,234
1102,"Ward 11, Precinct 2",280,QUESTION 6 CORP (29TH),999995,Blank,307
1102,"Ward 11, Precinct 2",280,QUESTION 6 CORP (29TH),999996,Total,2157
1102,"Ward 11, Precinct 2",300,QUESTION 7 DOM (29TH),10,YES,1533
1102,"Ward 11, Precinct 2",300,QUESTION 7 DOM (29TH),20,NO,263
1102,"Ward 11, Precinct 2",300,QUESTION 7 DOM (29TH),999995,Blank,361
1102,"Ward 11, Precinct 2",300,QUESTION 7 DOM (29TH),999996,Total,2157
1103,"Ward 11, Precinct 3",5,PRESIDENT/VICE PRESIDENT,10,JOHNSON & GRAY,21
1103,"Ward 11, Precinct 3",5,PRESIDENT/VICE PRESIDENT,20,OBAMA & BIDEN,1374
1103,"Ward 11, Precinct 3",5,PRESIDENT/VICE PRESIDENT,30,ROMNEY & RYAN,207
1103,"Ward 11, Precinct 3",5,PRESIDENT/VICE PRESIDENT,40,STEIN & HONKALA,34
1103,"Ward 11, Precinct 3",5,PRESIDENT/VICE PRESIDENT,60,Write-in,2
1103,"Ward 11, Precinct 3",5,PRESIDENT/VICE PRESIDENT,999995,Blank,4
1103,"Ward 11, Precinct 3",5,PRESIDENT/VICE PRESIDENT,999996,Total,1642
1103,"Ward 11, Precinct 3",10,SENATOR in CONGRESS,5,SCOTT P BROWN,280
1103,"Ward 11, Precinct 3",10,SENATOR in CONGRESS,10,ELIZABETH A WARREN,1352
1103,"Ward 11, Precinct 3",10,SENATOR in CONGRESS,20,Write-in,3
1103,"Ward 11, Precinct 3",10,SENATOR in CONGRESS,999995,Blank,7
1103,"Ward 11, Precinct 3",10,SENATOR in CONGRESS,999996,Total,1642
1103,"Ward 11, Precinct 3",27,REP in CONGRESS 7th Dist,10,MICHAEL E CAPUANO,1381
1103,"Ward 11, Precinct 3",27,REP in CONGRESS 7th Dist,15,KARLA ROMERO,158
1103,"Ward 11, Precinct 3",27,REP in CONGRESS 7th Dist,20,Write-in,4
1103,"Ward 11, Precinct 3",27,REP in CONGRESS 7th Dist,999995,Blank,99
1103,"Ward 11, Precinct 3",27,REP in CONGRESS 7th Dist,999996,Total,1642
1103,"Ward 11, Precinct 3",30,COUNCILLOR,10,TERRENCE W KENNEDY,1286
1103,"Ward 11, Precinct 3",30,COUNCILLOR,40,Write-in,11
1103,"Ward 11, Precinct 3",30,COUNCILLOR,999995,Blank,345
1103,"Ward 11, Precinct 3",30,COUNCILLOR,999996,Total,1642
1103,"Ward 11, Precinct 3",52,SEN/GEN CT 2nd Middle,10,PATRICIA D JEHLEN,1304
1103,"Ward 11, Precinct 3",52,SEN/GEN CT 2nd Middle,20,Write-in,14
1103,"Ward 11, Precinct 3",52,SEN/GEN CT 2nd Middle,999995,Blank,324
1103,"Ward 11, Precinct 3",52,SEN/GEN CT 2nd Middle,999996,Total,1642
1103,"Ward 11, Precinct 3",64,REP/GEN CT 24th Middle,10,TOMMASINA ANNE OLSON,106
1103,"Ward 11, Precinct 3",64,REP/GEN CT 24th Middle,20,DAVID M ROGERS,1242
1103,"Ward 11, Precinct 3",64,REP/GEN CT 24th Middle,30,JAMES F GAMMILL,123
1103,"Ward 11, Precinct 3",64,REP/GEN CT 24th Middle,50,Write-in,3
1103,"Ward 11, Precinct 3",64,REP/GEN CT 24th Middle,999995,Blank,168
1103,"Ward 11, Precinct 3",64,REP/GEN CT 24th Middle,999996,Total,1642
1103,"Ward 11, Precinct 3",80,CLERK of COURTS,10,MICHAEL A SULLIVAN,1316
1103,"Ward 11, Precinct 3",80,CLERK of COURTS,20,Write-in,9
1103,"Ward 11, Precinct 3",80,CLERK of COURTS,999995,Blank,317
1103,"Ward 11, Precinct 3",80,CLERK of COURTS,999996,Total,1642
1103,"Ward 11, Precinct 3",90,REGISTER of DEEDS,40,MARIA C CURTATONE,1250
1103,"Ward 11, Precinct 3",90,REGISTER of DEEDS,70,WI - MaryAnn Heuston,1
1103,"Ward 11, Precinct 3",90,REGISTER of DEEDS,80,Write-in,10
1103,"Ward 11, Precinct 3",90,REGISTER of DEEDS,999995,Blank,381
1103,"Ward 11, Precinct 3",90,REGISTER of DEEDS,999996,Total,1642
1103,"Ward 11, Precinct 3",100,SHERIFF,10,PETER J KOUTOUJIAN,1160
1103,"Ward 11, Precinct 3",100,SHERIFF,15,ERNESTO M PETRONE,163
1103,"Ward 11, Precinct 3",100,SHERIFF,19,WI - James Williamson,0
1103,"Ward 11, Precinct 3",100,SHERIFF,20,Write-in,7
1103,"Ward 11, Precinct 3",100,SHERIFF,999995,Blank,312
1103,"Ward 11, Precinct 3",100,SHERIFF,999996,Total,1642
1103,"Ward 11, Precinct 3",201,QUESTION 1,10,YES,1186
1103,"Ward 11, Precinct 3",201,QUESTION 1,20,NO,152
1103,"Ward 11, Precinct 3",201,QUESTION 1,999995,Blank,304
1103,"Ward 11, Precinct 3",201,QUESTION 1,999996,Total,1642
1103,"Ward 11, Precinct 3",202,QUESTION 2,10,YES,970
1103,"Ward 11, Precinct 3",202,QUESTION 2,20,NO,571
1103,"Ward 11, Precinct 3",202,QUESTION 2,999995,Blank,101
